1007;4;CALCETIN CRO.;0;0,00;0,00;N;N;N;1;1;2001-09-21 18:00:42.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
1008;4;BOLSO SRA.;0;0,00;0,00;N;N;N;1;1;2006-11-30 18:28:06.000;2007-01-19 14:07:41.000;12632256;NULL;NULL;S;;NULL;NULL
1009;4;GORRO;0;0,01;0,00;N;N;N;1;1;2010-11-27 13:43:07.000;NULL;12632256;0;;S;;NULL;NULL
1010;4;MEDIAS SRA.;0;0,00;0,00;N;N;N;1;1;2002-05-21 13:56:39.000;2002-05-21 14:05:16.000;12632256;NULL;NULL;S;;NULL;NULL
1011;4;CORBATA;0;0,00;0,00;N;N;N;1;1;2001-10-10 18:56:56.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
1012;4;CHANDAL;0;0,00;0,00;N;N;N;1;1;2001-10-19 13:27:50.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
1013;4;BAÑADOR CRO.;0;0,00;0,00;N;N;N;1;1;2002-04-16 17:49:43.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
1014;4;BAÑADOR SRA.;0;0,00;0,00;N;N;N;1;1;2002-04-16 17:49:56.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
1015;4;SLIP CRO;0;0,00;0,00;N;N;N;1;1;2002-11-13 17:49:05.000;2002-11-14 14:17:17.000;12632256;NULL;NULL;S;;NULL;NULL
1016;4;VARIOS;0;0,00;0,00;N;N;N;1;1;2006-04-11 12:46:03.000;2007-01-19 14:07:41.000;12632256;NULL;NULL;S;;NULL;NULL
1017;4;PAJARITA;0;0,01;0,00;N;N;N;1;1;2017-03-06 20:05:14.000;NULL;12632256;0;;NULL;;0,00;0,00
1018;4;VARIOS;0;0,01;0,00;N;N;N;1;1;2014-07-09 17:48:43.000;NULL;12632256;0;;NULL;;0,00;0,00
1019;4;VARIOS;0;0,01;0,00;N;N;N;1;1;2014-07-09 17:48:51.000;NULL;12632256;0;;NULL;;0,00;0,00
11;2;UNIFORME A.DIOS;17;0,01;0,00;N;N;N;1;1;2014-07-09 18:01:06.000;NULL;12632256;0;;NULL;;0,00;0,00
1101;4;FALDA AMOR DE DIOS;0;0,01;0,00;N;N;N;1;1;2020-08-04 19:02:03.000;NULL;12632256;0;;NULL;;0,00;0,00
1102;4;PANTALON UNIFORME A.DE DIOS;0;0,01;0,00;N;N;N;1;1;2020-08-04 19:02:20.000;NULL;12632256;0;;NULL;;0,00;0,00
1103;4;JERSEY AMOR DE DIOS;0;0,01;0,00;N;N;N;1;1;2020-08-04 19:03:19.000;NULL;12632256;0;;NULL;;0,00;0,00
